id,Tienda
4018,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART)
4019,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART)
4020,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART)
4021,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4022,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4023,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4024,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4025,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4026,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4027,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4028,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4029,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4030,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4031,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4032,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4033,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4034,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4035,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4036,TIENDAS COMERCIAL MEXICANA  S.A. DE C.V. (BODEGA COMERCIAL MEXICANA )
4037,BOUTIQUE MARLY Y/O CARMEN MARCELA FERNANDEZ CORNU
4038,BOUTIQUE MARLY Y/O CARMEN MARCELA FERNANDEZ CORNU
4039,GRUPO CONVERSE DE MEXICO S.A. DE C.V.
4040,GRUPO CONVERSE DE MEXICO S.A. DE C.V.
4041,GRUPO CONVERSE DE MEXICO S.A. DE C.V.
4042,GRUPO CONVERSE DE MEXICO S.A. DE C.V.
4043,GRUPO CONVERSE DE MEXICO S.A. DE C.V.
4044,GRUPO CONVERSE DE MEXICO S.A. DE C.V.
4045,PULL & BEAR MEXICO  S.A. DE C.V.
4046,PULL & BEAR MEXICO  S.A. DE C.V.
4047,PULL & BEAR MEXICO  S.A. DE C.V.
4048,PULL & BEAR MEXICO  S.A. DE C.V.
4049,PULL & BEAR MEXICO  S.A. DE C.V.
4050,GRUPO VASCONIA  S.A. DE C.V.
4051,GRUPO VASCONIA  S.A. DE C.V.
4052,GRUPO VASCONIA  S.A. DE C.V.
4053,GRUPO VASCONIA  S.A. DE C.V.
4054,GRUPO VASCONIA  S.A. DE C.V.
4055,COMERCIAL ANFORAMA  S.A. DE C.V.
4056,COMERCIAL ANFORAMA  S.A. DE C.V.
4057,COMERCIAL ANFORAMA  S.A. DE C.V.
4058,ELECTRO FERRETERA MIXCOAC  Y/O OLGA LIDIA ZEA CHAPARRO
4059,ELECTRO FERRETERA MIXCOAC  Y/O OLGA LIDIA ZEA CHAPARRO
4060,ELECTRO FERRETERA MIXCOAC  Y/O OLGA LIDIA ZEA CHAPARRO
4061,ELECTRO FERRETERA MIXCOAC  Y/O OLGA LIDIA ZEA CHAPARRO
4062,ELECTRO FERRETERA MIXCOAC  Y/O OLGA LIDIA ZEA CHAPARRO
4063,ELECTRO FERRETERA MIXCOAC  Y/O OLGA LIDIA ZEA CHAPARRO
4064,GRUPO LA MILAGRESA S.A. DE C.V. Y/O LA MILAGRESA
4065,GRUPO LA MILAGRESA S.A. DE C.V. Y/O LA MILAGRESA
4066,GRUPO LA MILAGRESA S.A. DE C.V. Y/O LA MILAGRESA
4067,GRUPO LA MILAGRESA S.A. DE C.V. Y/O LA MILAGRESA
4068,GRUPO LA MILAGRESA S.A. DE C.V. Y/O LA MILAGRESA
4069,COMERCIALIZADORA CADER  S.A. DE C.V.
4070,COMERCIALIZADORA CADER  S.A. DE C.V.
4071,COMERCIALIZADORA CADER  S.A. DE C.V.
4072,COMERCIALIZADORA CADER  S.A. DE C.V.
4073,COMERCIALIZADORA CADER  S.A. DE C.V.
4074,COMERCIALIZADORA CADER  S.A. DE C.V.
4075,COMERCIALIZADORA CADER  S.A. DE C.V.
4076,CALZADOS JUVENA  S.A. DE C.V. Y/O  ZAPATERIAS LA JOYA
4077,CALZADOS JUVENA  S.A. DE C.V. Y/O  ZAPATERIAS LA JOYA
4078,CALZADOS JUVENA  S.A. DE C.V. Y/O  ZAPATERIAS LA JOYA
4079,CALZADOS JUVENA  S.A. DE C.V. Y/O  ZAPATERIAS LA JOYA
4080,CALZADOS JUVENA  S.A. DE C.V. Y/O  ZAPATERIAS LA JOYA
4081,CALZADOS JUVENA  S.A. DE C.V. Y/O  ZAPATERIAS LA JOYA
4082,CALZADOS JUVENA  S.A. DE C.V. Y/O  ZAPATERIAS LA JOYA
4083,DISTRIBUIDORES Y VENDEDORES DEL CENTRO  S.A. DE C.V. (FLEXI)
4084,DISTRIBUIDORES Y VENDEDORES DEL CENTRO  S.A. DE C.V. (FLEXI)
4085,DISTRIBUIDORES Y VENDEDORES DEL CENTRO  S.A. DE C.V. (FLEXI)
4086,DISTRIBUIDORES Y VENDEDORES DEL CENTRO  S.A. DE C.V. (FLEXI)
4087,FANTASIAS Y NOVEDADES LA LUNA Y/O ERICKA NUÐEZ SIERRA
4088,FANTASIAS Y NOVEDADES LA LUNA Y/O ERICKA NUÐEZ SIERRA
4089,FANTASIAS Y NOVEDADES LA LUNA Y/O ERICKA NUÐEZ SIERRA
4090,FANTASIAS Y NOVEDADES LA LUNA Y/O ERICKA NUÐEZ SIERRA
4091,FANTASIAS Y NOVEDADES LA LUNA Y/O ERICKA NUÐEZ SIERRA
4092,FANTASIAS Y NOVEDADES LA LUNA Y/O ERICKA NUÐEZ SIERRA
4093,FANTASIAS Y NOVEDADES LA LUNA Y/O ERICKA NUÐEZ SIERRA
4094,ZAPATERIA JUAN DIEGO  S.A.
4095,ZAPATERIA JUAN DIEGO  S.A.
4096,ZAPATERIA JUAN DIEGO  S.A.
4097,CALZADO INSURGENTES  S.A. DE C.V.   Y/O FLORSHEIM
4098,CALZADO INSURGENTES  S.A. DE C.V.   Y/O FLORSHEIM
4099,ZAPATERIA KATIA Y/O AZAR KARAM TANNOUS NAGIB
4100,ZAPATERIA KATIA Y/O AZAR KARAM TANNOUS NAGIB
4101,ZAPATERIA KATIA Y/O AZAR KARAM TANNOUS NAGIB
4102,TENNIX  S.A. DE C.V. Y/O TAF THE ATHLETES FOOT
4103,TENNIX  S.A. DE C.V. Y/O TAF THE ATHLETES FOOT
4104,TENNIX  S.A. DE C.V. Y/O TAF THE ATHLETES FOOT
4105,TENNIX  S.A. DE C.V. Y/O TAF THE ATHLETES FOOT
4106,CANDY Y/O BLANCA ARIADNA GONZALEZ VELAZQUEZ
4107,CANDY Y/O BLANCA ARIADNA GONZALEZ VELAZQUEZ
4108,CANDY Y/O BLANCA ARIADNA GONZALEZ VELAZQUEZ
4109,CANDY Y/O BLANCA ARIADNA GONZALEZ VELAZQUEZ
4110,JULY'A S.A. DE C.V. Y/O LINEAS
4111,JULY'A S.A. DE C.V. Y/O LINEAS
4112,ALTA MODA TAVATA  S.A. DE C.V.
4113,ALTA MODA TAVATA  S.A. DE C.V.
4114,ALTA MODA TAVATA  S.A. DE C.V.
4115,ALTA MODA TAVATA  S.A. DE C.V.
4116,STANLEY ADAMS  S.A. DE C.V.
4117,STANLEY ADAMS  S.A. DE C.V.
4118,STANLEY ADAMS  S.A. DE C.V.
4119,SANTORY  INTERNACIONAL  S.A. DE C.V.  Y/O SANTORY
4120,SANTORY  INTERNACIONAL  S.A. DE C.V.  Y/O SANTORY
4121,SANTORY  INTERNACIONAL  S.A. DE C.V.  Y/O SANTORY
4122,WIN LI WU  S.A. DE C.V.
4123,WIN LI WU  S.A. DE C.V.
4124,WIN LI WU  S.A. DE C.V.
4125,WIN LI WU  S.A. DE C.V.
4126,WIN LI WU  S.A. DE C.V.
4127,WIN LI WU  S.A. DE C.V.
4128,LA CASA DEL HOGAR
4129,RODOLFO MORENO LIMA
4130,RODOLFO MORENO LIMA
4131,RODOLFO MORENO LIMA
4132,RODOLFO MORENO LIMA
4133,CALCETINES RESENDIZ  Y/O LAURA ANGELICA RESENDIZ RAMIREZ
4134,CALCETINES RESENDIZ  Y/O LAURA ANGELICA RESENDIZ RAMIREZ
4135,CALCETINES RESENDIZ  Y/O LAURA ANGELICA RESENDIZ RAMIREZ
4136,CALCETINES RESENDIZ  Y/O LAURA ANGELICA RESENDIZ RAMIREZ
4137,CALCETINES RESENDIZ  Y/O LAURA ANGELICA RESENDIZ RAMIREZ
4138,CALCETINES RESENDIZ  Y/O LAURA ANGELICA RESENDIZ RAMIREZ
4139,COMERCIAL ANFORAMA S.A. DE C.V. Y/O ANFORAMA LA VIGA
4140,COMERCIAL ANFORAMA S.A. DE C.V. Y/O ANFORAMA LA VIGA
4141,COMERCIAL ANFORAMA S.A. DE C.V. Y/O ANFORAMA LA VIGA
4142,COMERCIAL ANFORAMA S.A. DE C.V. Y/O ANFORAMA LA VIGA
4143,COPPEL  S.A. DE C.V.
4144,COPPEL  S.A. DE C.V.
4145,COPPEL  S.A. DE C.V.
4146,COPPEL  S.A. DE C.V.
4147,SUBURBIA  S. DE R.L. DE C.V.
4148,SUBURBIA  S. DE R.L. DE C.V.
4149,SUBURBIA  S. DE R.L. DE C.V.
4150,SUBURBIA  S. DE R.L. DE C.V.
4151,SUBURBIA  S. DE R.L. DE C.V.
4152,SUBURBIA  S. DE R.L. DE C.V.
4153,SUBURBIA  S. DE R.L. DE C.V.
4154,SUBURBIA  S. DE R.L. DE C.V.
4155,SUBURBIA  S. DE R.L. DE C.V.
4156,SUBURBIA  S. DE R.L. DE C.V. Y/O SUBURBIA
4157,SUBURBIA  S. DE R.L. DE C.V. Y/O SUBURBIA
4158,SUBURBIA  S. DE R.L. DE C.V. Y/O SUBURBIA
4159,COPPEL  S.A. DE C.V.
4160,COPPEL  S.A. DE C.V.
4161,COPPEL  S.A. DE C.V.
4162,COPPEL  S.A. DE C.V.
4163,COPPEL  S.A. DE C.V.
4164,COPPEL  S.A. DE C.V.
4165,ARTBELL  S.A. DE C.V.
4166,ARTBELL  S.A. DE C.V.
4167,THE FACTORY HKA MEXICO  S.A. DE C.V.
4168,THE FACTORY HKA MEXICO  S.A. DE C.V.
4169,THE FACTORY HKA MEXICO  S.A. DE C.V.
4170,THE FACTORY HKA MEXICO  S.A. DE C.V.
4171,TLAPALERIA LA MEXICANA
4172,TLAPALERIA LA MEXICANA
4173,TLAPALERIA LA MEXICANA
4174,TLAPALERIA LA MEXICANA
4175,TLAPALERIA LA MEXICANA
4176,TLAPALERIA LA MEXICANA
4177,TLAPALERIA LA MEXICANA
4178,TLAPALERIA FLORES
4179,TLAPALERIA FLORES
4180,TLAPALERIA FLORES
4181,TLAPALERIA FLORES
4182,TLAPALERIA GUSA
4183,TLAPALERIA GUSA
4184,TLAPALERIA GUSA
4185,TLAPALERIA EL VENADITO
4186,TLAPALERIA EL VENADITO
4187,TLAPALERIA EL VENADITO
4188,TLAPALERIA SAN JUANICO Y/O JESUS BOTELLO SANCHEZ
4189,TLAPALERIA SAN JUANICO Y/O JESUS BOTELLO SANCHEZ
4190,LA BARATA DE TACUBAYA S.A. DE C.V.
4191,LA BARATA DE TACUBAYA S.A. DE C.V.
4192,LA BARATA DE TACUBAYA S.A. DE C.V.
4193,BEST BUY Y/O BEST BUY STORES  S. DE R.L. DE C.V.
4194,BEST BUY Y/O BEST BUY STORES  S. DE R.L. DE C.V.
4195,BEST BUY Y/O BEST BUY STORES  S. DE R.L. DE C.V.
4196,BEST BUY Y/O BEST BUY STORES  S. DE R.L. DE C.V.
4197,BEST BUY Y/O BEST BUY STORES  S. DE R.L. DE C.V.
4198,COR-MEX  S.A. DE C.V.
4199,COR-MEX  S.A. DE C.V.
4200,CENTRAL DE PISOS DIVISION  S.A. DE C.V.
4201,CENTRAL DE PISOS DIVISION  S.A. DE C.V.
4202,CENTRAL DE PISOS DIVISION  S.A. DE C.V.
4203,CENTRAL DE PISOS DIVISION  S.A. DE C.V.
4204,CENTRAL DE PISOS DIVISION  S.A. DE C.V.
4205,CENTRAL DE PISOS DIVISION  S.A. DE C.V.
4206,TOKYO TIME
4207,TOKYO TIME
4208,TOKYO TIME
4209,TOKYO TIME
4210,YIJUN WU
4211,YIJUN WU
4212,YIJUN WU
4213,YIJUN WU
4214,YIJUN WU
4215,CITY COLOR COSMETICS  Y/O EDGAR IZCHEL GIOVANNI CORONA JUAREZ
4216,CITY COLOR COSMETICS  Y/O EDGAR IZCHEL GIOVANNI CORONA JUAREZ
4217,CITY COLOR COSMETICS  Y/O EDGAR IZCHEL GIOVANNI CORONA JUAREZ
4218,CITY COLOR COSMETICS  Y/O EDGAR IZCHEL GIOVANNI CORONA JUAREZ
4219,CITY COLOR COSMETICS  Y/O EDGAR IZCHEL GIOVANNI CORONA JUAREZ
4220,LA ESQUINA FERRETERA Y/O ELVIA DELGADO ARREOLA
4221,LA ESQUINA FERRETERA Y/O ELVIA DELGADO ARREOLA
4222,LA ESQUINA FERRETERA Y/O ELVIA DELGADO ARREOLA
4223,MAYOREO Y MENUDEO Y/O YONG SHENG ZHENG
4224,MAYOREO Y MENUDEO Y/O YONG SHENG ZHENG
4225,MAYOREO Y MENUDEO Y/O YONG SHENG ZHENG
4226,FANS SHOP  S.A. DE C.V. Y/O FANS SHOP
4227,FANS SHOP  S.A. DE C.V. Y/O FANS SHOP
4228,FANS SHOP  S.A. DE C.V. Y/O FANS SHOP
4229,BELLEZA & ESTILISIMO Y/O FELIPE DE JESUS RANGEL RAMIREZ
4230,BELLEZA & ESTILISIMO Y/O FELIPE DE JESUS RANGEL RAMIREZ
4231,BELLEZA & ESTILISIMO Y/O FELIPE DE JESUS RANGEL RAMIREZ
4232,DISTRIBUIDORES Y VENDEDORES DEL CENTRO  S.A. DE C.V.
4233,DISTRIBUIDORES Y VENDEDORES DEL CENTRO  S.A. DE C.V.
4234,DISTRIBUIDORES Y VENDEDORES DEL CENTRO  S.A. DE C.V.
4235,DISTRIBUIDORES Y VENDEDORES DEL CENTRO  S.A. DE C.V.
4236,ANTELA ROSSI Y/O CALZADOS DEL MUNDO S.A. DE C.V.
4237,ANTELA ROSSI Y/O CALZADOS DEL MUNDO S.A. DE C.V.
4238,ANTELA ROSSI Y/O CALZADOS DEL MUNDO S.A. DE C.V.
4239,TEROP S. A. DE C. V.
4240,TEROP S. A. DE C. V.
4241,TEROP S. A. DE C. V.
4242,CALZADO MADISON  S.A. DE C.V.  Y/O ZAPATERIA LA MODA
4243,CALZADO MADISON  S.A. DE C.V.  Y/O ZAPATERIA LA MODA
4244,CALZADO MADISON  S.A. DE C.V.  Y/O ZAPATERIA LA MODA
4245,CALZADO MADISON  S.A. DE C.V.  Y/O ZAPATERIA LA MODA
4246,CALZADO MADISON  S.A. DE C.V.  Y/O ZAPATERIA LA MODA
4247,CALZADO MADISON  S.A. DE C.V.  Y/O ZAPATERIA LA MODA
4248,CALZADO MADISON  S.A. DE C.V.  Y/O ZAPATERIA LA MODA
4249,CALZADOS SAJAMBRE  S.A. DE C.V.
4250,CALZADOS SAJAMBRE  S.A. DE C.V.
4251,CALZADOS SAJAMBRE  S.A. DE C.V.
4252,CALZADOS SAJAMBRE  S.A. DE C.V.
4253,CALZADOS SAJAMBRE  S.A. DE C.V.
4254,CALZADOS SAJAMBRE  S.A. DE C.V.
4255,ZAPATERIA LA MILAGRESA Y/O GRUPO LA MILAGRESA  S.A. DE C.V.
4256,ZAPATERIA LA MILAGRESA Y/O GRUPO LA MILAGRESA  S.A. DE C.V.
4257,ZAPATERIA LA MILAGRESA Y/O GRUPO LA MILAGRESA  S.A. DE C.V.
4258,ZAPATERIA LA MILAGRESA Y/O GRUPO LA MILAGRESA  S.A. DE C.V.
4259,ZAPATERIA LA MILAGRESA Y/O GRUPO LA MILAGRESA  S.A. DE C.V.
4260,ZAPATERIA LA MILAGRESA Y/O GRUPO LA MILAGRESA  S.A. DE C.V.
4261,ZAPATERIA LA MILAGRESA Y/O GRUPO LA MILAGRESA  S.A. DE C.V.
4262,VARANNI  DE MEXICO  S.A. DE C.V. Y/O DOROTHY GAYNAR
4263,VARANNI  DE MEXICO  S.A. DE C.V. Y/O DOROTHY GAYNAR
4264,VARANNI  DE MEXICO  S.A. DE C.V. Y/O DOROTHY GAYNAR
4265,COMERCIAL ANFIBIO  S.A. DE C.V. Y/O GEORGIE BOY
4266,COMERCIAL ANFIBIO  S.A. DE C.V. Y/O GEORGIE BOY
4267,COMERCIAL ANFIBIO  S.A. DE C.V. Y/O GEORGIE BOY
4268,PANTALONES JUMBO  Y/O CRISTINA DIAZ ZUÐIGA
4269,PANTALONES JUMBO  Y/O CRISTINA DIAZ ZUÐIGA
4270,MARIA DOLORES FUSTER ROMERO  Y/O MARI LOLI
4271,MARIA DOLORES FUSTER ROMERO  Y/O MARI LOLI
4272,SUPER OFERTAS LICO  S.A. DE C V.
4273,SUPER OFERTAS LICO  S.A. DE C V.
4274,SUPER OFERTAS LICO  S.A. DE C V.
4275,SUPER OFERTAS LICO  S.A. DE C V.
4276,SUPER OFERTAS LICO  S.A. DE C V.
4277,SUPER OFERTAS LICO  S.A. DE C V.
4278,ASOCIACION DE DIFUSIONES DE ACTUALIDAD  S.A. DE C.V.
4279,ASOCIACION DE DIFUSIONES DE ACTUALIDAD  S.A. DE C.V.
4280,ASOCIACION DE DIFUSIONES DE ACTUALIDAD  S.A. DE C.V.
4281,VICTORYNK Y/O COMERCIALIZADORA VICTORYNK  S.A. DE C.V.
4282,VICTORYNK Y/O COMERCIALIZADORA VICTORYNK  S.A. DE C.V.
4283,VICTORYNK Y/O COMERCIALIZADORA VICTORYNK  S.A. DE C.V.
4284,VICTORYNK Y/O COMERCIALIZADORA VICTORYNK  S.A. DE C.V.
4285,VICTORYNK Y/O COMERCIALIZADORA VICTORYNK  S.A. DE C.V.
4286,VICTORYNK Y/O COMERCIALIZADORA VICTORYNK  S.A. DE C.V.
4287,JEN CHENG LOU
4288,JEN CHENG LOU
4289,JEN CHENG LOU
4290,JEN CHENG LOU
4291,JEN CHENG LOU
4292,COLCHILANDIA Y/O UNION PRINCES  S.A. DE C.V.
4293,COLCHILANDIA Y/O UNION PRINCES  S.A. DE C.V.
4294,COLCHILANDIA Y/O UNION PRINCES  S.A. DE C.V.
4295,COLCHILANDIA Y/O UNION PRINCES  S.A. DE C.V.
4296,CEDIS MACROFESTER S.A. DE C.V.
4297,CEDIS MACROFESTER S.A. DE C.V.
4298,CEDIS MACROFESTER S.A. DE C.V.
4299,SUBURBIA  S. DE R.L. DE C.V. (SUBURBIA)
4300,SUBURBIA  S. DE R.L. DE C.V. (SUBURBIA)
4301,SANBORN HERMANOS  S.A. ( SANBORNS )
4302,SANBORN HERMANOS  S.A. ( SANBORNS )
4303,SANBORN HERMANOS  S.A. ( SANBORNS )
4304,SANBORN HERMANOS  S.A. ( SANBORNS )
4305,COPPEL  S.A. DE C.V.
4306,COPPEL  S.A. DE C.V.
4307,COPPEL  S.A. DE C.V.
4308,COPPEL  S.A. DE C.V.
4309,SUBURBIA  S. DE R.L. DE C.V. (SUBURBIA)
4310,SUBURBIA  S. DE R.L. DE C.V. (SUBURBIA)
4311,SUBURBIA  S. DE R.L. DE C.V. (SUBURBIA)
4312,SUBURBIA  S. DE R.L. DE C.V. (SUBURBIA)
4313,COPPEL  S.A. DE C.V.
4314,COPPEL  S.A. DE C.V.
4315,COPPEL  S.A. DE C.V.
4316,COPPEL  S.A. DE C.V.
4317,SUBURBIA S. DE R.L. DE C.V.
4318,SUBURBIA S. DE R.L. DE C.V.
4319,SUBURBIA S. DE R.L. DE C.V.
4320,SUBURBIA S. DE R.L. DE C.V.
4321,SUBURBIA S. DE R.L. DE C.V.
4322,SUBURBIA S. DE R.L. DE C.V.
4323,MARKE  S.A. DE C.V.
4324,TLAPALERIA ' EL SELLO DE ORO '
4325,TLAPALERIA ' EL SELLO DE ORO '
4326,TLAPALERIA Y FERRETERIA EL GLOBO
4327,TLAPALERIA Y FERRETERIA EL GLOBO
4328,TLAPALERIA Y FERRETERIA EL GLOBO
4329,TLAPALERIA Y FERRETERIA EL GLOBO
4330,TLAPALERIA Y FERRETERIA EL GLOBO
4331,FERRETERIA EXTAR
4332,FERRETERIA EXTAR
4333,TLAPALERIA  HIDROMECANICA
4334,TLAPALERIA  HIDROMECANICA
4335,TLAPALERIA  HIDROMECANICA
4336,TLAPALERIA Y FERRETERIA PANUCO  S.A. DE C.V.
4337,TLAPALERIA Y FERRETERIA PANUCO  S.A. DE C.V.
4338,TLAPALERIA Y FERRETERIA PANUCO  S.A. DE C.V.
4339,TLAPALERIA Y FERRETERIA SAN JOSE
4340,TLAPALERIA Y FERRETERIA SAN JOSE
4341,TLAPALERIA Y FERRETERIA SAN JOSE
4342,TLAPALERIA Y FERRETERIA SAN JOSE
4343,TLAPALERIA ALBERTO Y/O JOSE LUIS FLORES SOLIS
4344,TLAPALERIA ALBERTO Y/O JOSE LUIS FLORES SOLIS
4345,ELECTRICA SAGITARIO Y/O HECTOR DAVALOS MEDINA
4346,ELECTRICA SAGITARIO Y/O HECTOR DAVALOS MEDINA
4347,ELECTRICA SAGITARIO Y/O HECTOR DAVALOS MEDINA
4348,ELECTRICA SAGITARIO Y/O HECTOR DAVALOS MEDINA
4349,ELECTRICA SAGITARIO Y/O HECTOR DAVALOS MEDINA
4350,STEREN PRODUCTO EMPACADO  S.A. DE C.V.
4351,STEREN PRODUCTO EMPACADO  S.A. DE C.V.
4352,STEREN PRODUCTO EMPACADO  S.A. DE C.V.
4353,STEREN PRODUCTO EMPACADO  S.A. DE C.V.
4354,STEREN PRODUCTO EMPACADO  S.A. DE C.V.
4355,SEVEN AUDIO  S.A. DE C.V.
4356,SEVEN AUDIO  S.A. DE C.V.
4357,DATALINK S.A. DE C.V.
4358,DATALINK S.A. DE C.V.
4359,PROMOTORA MUSICAL  S.A. DE C.V. Y/O MIXUP
4360,PROMOTORA MUSICAL  S.A. DE C.V. Y/O MIXUP
4361,PROMOTORA MUSICAL  S.A. DE C.V. Y/O MIXUP
4362,VILLA COAPA ELECTRONICA  S.A. DE C.V. Y/O STEREN VILLA COAPA
4363,VILLA COAPA ELECTRONICA  S.A. DE C.V. Y/O STEREN VILLA COAPA
4364,DISEÐOS CANDY?S
4365,DISEÐOS CANDY?S
4366,DISEÐOS CANDY?S
4367,DISEÐOS CANDY?S
4368,DISEÐOS CANDY?S
4369,JOYERIA NASMAR Y/O JESUS RAMIREZ SANCHEZ
4370,JOYERIA NASMAR Y/O JESUS RAMIREZ SANCHEZ
4371,JOYERIA NASMAR Y/O JESUS RAMIREZ SANCHEZ
4372,JOYERIA NASMAR Y/O JESUS RAMIREZ SANCHEZ
4373,JOYERIA NASMAR Y/O JESUS RAMIREZ SANCHEZ
4374,MARCO ANTONIO PIÐA HEREDIA Y/O CENTRO ELECTRICO
4375,MARCO ANTONIO PIÐA HEREDIA Y/O CENTRO ELECTRICO
4376,MARCO ANTONIO PIÐA HEREDIA Y/O CENTRO ELECTRICO
4377,MARCO ANTONIO PIÐA HEREDIA Y/O CENTRO ELECTRICO
4378,MARCO ANTONIO PIÐA HEREDIA Y/O CENTRO ELECTRICO
4379,ELECTRONICA ZEKY  Y/O DOROTEO ARTURO GONZALEZ GONZALEZ
4380,ELECTRONICA ZEKY  Y/O DOROTEO ARTURO GONZALEZ GONZALEZ
4381,SANAIRE  S.A. DE C.V.
4382,SANAIRE  S.A. DE C.V.
4383,SANAIRE  S.A. DE C.V.
4384,SANAIRE  S.A. DE C.V.
4385,IMPORTACIONES EXPRESS  S.A. DE C.V.
4386,TELECOMUNICACIONES CAPAGA  S.A. DE C.V.
4387,ELECTRICA OBSERVATORIO  S.A. DE C.V.
4388,ELECTRICA OBSERVATORIO  S.A. DE C.V.
4389,ELECTRICA OBSERVATORIO  S.A. DE C.V.
4390,BEST BUY Y/O BEST BUY STORES  S. DE R.L. DE C.V.
4391,BEST BUY Y/O BEST BUY STORES  S. DE R.L. DE C.V.
4392,BEST BUY Y/O BEST BUY STORES  S. DE R.L. DE C.V.
4393,BEST BUY Y/O BEST BUY STORES  S. DE R.L. DE C.V.
4394,MATERIALES EL NUEVO CENTENARIO S.A. DE C.V.
4395,MATERIALES EL NUEVO CENTENARIO S.A. DE C.V.
4396,MATERIALES EL NUEVO CENTENARIO S.A. DE C.V.
4397,MATERIALES EL NUEVO CENTENARIO S.A. DE C.V.
4398,FERRETERIA Y TLAPALERIA IBO Y/O JORGE HERANNDEZ VILLARREAL
4399,FERRETERIA Y TLAPALERIA IBO Y/O JORGE HERANNDEZ VILLARREAL
4400,FERRETERIA Y TLAPALERIA IBO Y/O JORGE HERANNDEZ VILLARREAL
4401,COLLECTION WATCHES
4402,COLLECTION WATCHES
4403,COLLECTION WATCHES
4404,COLLECTION WATCHES
4405,COLLECTION WATCHES
4406,CINTURONES COSS Y/O LILIA MACIAS DE LA  CRUZ
4407,CINTURONES COSS Y/O LILIA MACIAS DE LA  CRUZ
4408,CINTURONES COSS Y/O LILIA MACIAS DE LA  CRUZ
4409,CINTURONES COSS Y/O LILIA MACIAS DE LA  CRUZ
4410,OM Y/O DULMISA  S.A. DE C.V.
4411,OM Y/O DULMISA  S.A. DE C.V.
4412,OM Y/O DULMISA  S.A. DE C.V.
4413,OM Y/O DULMISA  S.A. DE C.V.
4414,CRISTALERIA EL SURTIDOR Y/O SUMINISTROS DOMESTICOS  S.A. DE C.V.
4415,CRISTALERIA EL SURTIDOR Y/O SUMINISTROS DOMESTICOS  S.A. DE C.V.
4416,CRISTALERIA EL SURTIDOR Y/O SUMINISTROS DOMESTICOS  S.A. DE C.V.
4417,CRISTALERIA EL SURTIDOR Y/O SUMINISTROS DOMESTICOS  S.A. DE C.V.
4418,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART)
4419,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART)
4420,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART)
4421,NUEVA WAL MART DE MEXICO  S. DE R.L. DE C.V.    (TIENDA WALMART)
4422,IMPORTADOR DESARROLLO Y PROYECTOS LAMA  S.A. DE C.V.
4423,IMPORTADOR DESARROLLO Y PROYECTOS LAMA  S.A. DE C.V.
4424,IMPORTADOR DESARROLLO Y PROYECTOS LAMA  S.A. DE C.V.
4425,IMPORTADORA REAL UNIDOS  S.A. DE C.V.
4426,IMPORTADORA REAL UNIDOS  S.A. DE C.V.
4427,IMPORTADORA REAL UNIDOS  S.A. DE C.V.
4428,H&M HENES & MAUTRIZ SERVICIOS  S.A. DE C.V.
4429,H&M HENES & MAUTRIZ SERVICIOS  S.A. DE C.V.
4430,H&M HENES & MAUTRIZ SERVICIOS  S.A. DE C.V.
4431,H&M HENES & MAUTRIZ SERVICIOS  S.A. DE C.V.
4432,GRUPO LA MILAGRESA  S.A. DE C.V.
4433,GRUPO LA MILAGRESA  S.A. DE C.V.
4434,GRUPO LA MILAGRESA  S.A. DE C.V.
4435,GRUPO LA MILAGRESA  S.A. DE C.V.
