id,Producto,Tienda,Estado,Incumplimiento
13647,BEBIDAS,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.,MEXICO,0
13648,ATUN,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.,MEXICO,0
13649,ATUN,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.,MEXICO,0
13650,ATUN,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.,MEXICO,0
13651,ATUN,MEGA COMERCIAL MEXICANA Y/O TIENDAS COMERCIAL MEXICANA  S. A. DE C. V.,MEXICO,0
13652,ATUN,NUEVA WAL MART DE MEXICO  S DE RL. DE C. V.,MEXICO,0
13653,ATUN,NUEVA WAL MART DE MEXICO  S DE RL. DE C. V.,MEXICO,0
13654,ATUN,NUEVA WAL MART DE MEXICO  S DE RL. DE C. V.,MEXICO,0
13655,MAYONESA,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA,MEXICO,0
13656,GALLETAS,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA,MEXICO,0
13657,FRIJOLES,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA,MEXICO,0
13658,ACEITE COMESTIBLE,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA,MEXICO,0
13659,ATUN,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA,MEXICO,0
13660,ATUN,ABARROTES DALY  Y/O LYDIA GUADALUPE ROCHA CORONA,MEXICO,0
13661,NECTAR,ABARROTES EL VAQUERO Y/O JAVIER CAMPOS SANTIAGO,MEXICO,0
13662,BEBIDAS,ABARROTES EL VAQUERO Y/O JAVIER CAMPOS SANTIAGO,MEXICO,0
13663,JUGOS,ABARROTES EL VAQUERO Y/O JAVIER CAMPOS SANTIAGO,MEXICO,0
13664,BEBIDAS,ABARROTES EL VAQUERO Y/O JAVIER CAMPOS SANTIAGO,MEXICO,0
13665,REFRESCOS,ABARROTES QUIQUE Y/O ANGELINA QUIROZ,MEXICO,0
13666,BEBIDAS,ABARROTES QUIQUE Y/O ANGELINA QUIROZ,MEXICO,0
13667,GALLETAS,ABARROTES QUIQUE Y/O ANGELINA QUIROZ,MEXICO,0
13668,MASA  TORTILLAS  TOSTADAS  HARINAS PREP.,ABARROTES QUIQUE Y/O ANGELINA QUIROZ,MEXICO,0
13669,ZAPATOS,ZAPATERIA TAF Y/O TENNIX  S. A. DE C. V.,MEXICO,0
13670,ZAPATOS,ZAPATERIA TAF Y/O TENNIX  S. A. DE C. V.,MEXICO,0
13671,ZAPATOS,ZAPATERIA TAF Y/O TENNIX  S. A. DE C. V.,MEXICO,0
13672,ACEITE COMESTIBLE,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA,MEXICO,0
13673,GALLETAS,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA,MEXICO,0
13674,CHILES,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA,MEXICO,0
13675,NECTAR,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA,MEXICO,0
13676,ATUN,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA,MEXICO,0
13677,ATUN,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA,MEXICO,0
13678,ATUN,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA,MEXICO,0
13679,BEBIDAS,COMERCIALIZADORA SCORPION  S. A. DE C. V.,MEXICO,0
13680,FRIJOLES,COMERCIALIZADORA SCORPION  S. A. DE C. V.,MEXICO,0
13681,BEBIDAS,COMERCIALIZADORA SCORPION  S. A. DE C. V.,MEXICO,0
13682,FRIJOLES,COMERCIALIZADORA SCORPION  S. A. DE C. V.,MEXICO,0
13683,ENSALADAS,COMERCIALIZADORA SCORPION  S. A. DE C. V.,MEXICO,0
13684,ATUN,COMERCIALIZADORA SCORPION  S. A. DE C. V.,MEXICO,0
13685,ATUN,COMERCIALIZADORA SCORPION  S. A. DE C. V.,MEXICO,0
13686,ATUN,COMERCIALIZADORA SCORPION  S. A. DE C. V.,MEXICO,0
13687,ENSALADAS,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO,MEXICO,0
13688,NECTAR,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO,MEXICO,0
13689,GALLETAS,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO,MEXICO,0
13690,ATUN,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO,MEXICO,0
13691,ATUN,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO,MEXICO,0
13692,ATUN,COMERCIALIZADORA GRUPO SCORPION  S. A. DE C. V. SUCURSAL LOPEZ PORTILLO,MEXICO,0
13693,FRITURAS Y BOTANAS,ABARROTES Y CREMERIA LA FE Y/O JULIETA ELENA ESPINOZA TORRES,MEXICO,0
13694,PAN,ABARROTES Y CREMERIA LA FE Y/O JULIETA ELENA ESPINOZA TORRES,MEXICO,0
13695,GELATINAS,ABARROTES Y CREMERIA LA FE Y/O JULIETA ELENA ESPINOZA TORRES,MEXICO,0
13696,CAFE,ABARROTES Y CREMERIA LA FE Y/O JULIETA ELENA ESPINOZA TORRES,MEXICO,0
13697,ATUN,ABARROTES LA BONITA II Y/O MARIA ISABEL ZARATE PACHECO,MEXICO,0
13698,ATUN,ABARROTES LA BONITA II Y/O MARIA ISABEL ZARATE PACHECO,MEXICO,0
13699,ATUN,ABARROTERA FUENTES  S. A. DE C. V.,MEXICO,0
13700,ATUN,ABARROTERA FUENTES  S. A. DE C. V.,MEXICO,0
13701,ATUN,ABARROTERA FUENTES  S. A. DE C. V.,MEXICO,0
13702,BEBIDAS,MISCELANEA FRANK Y/O MARIA DEL REFUGIO NICASIA LOPEZ RAMIREZ,MEXICO,0
13703,GALLETAS,MISCELANEA FRANK Y/O MARIA DEL REFUGIO NICASIA LOPEZ RAMIREZ,MEXICO,0
13704,FRITURAS Y BOTANAS,MISCELANEA FRANK Y/O MARIA DEL REFUGIO NICASIA LOPEZ RAMIREZ,MEXICO,0
13705,ATUN,ABARROTES EL TOPE Y/O ELSA GIL OLVERA,MEXICO,0
13706,ATUN,ABARROTES EL TOPE Y/O ELSA GIL OLVERA,MEXICO,0
13707,ATUN,ABARROTES JUNIOR Y/O OLGA LIDIA ARTEAGA BOLAÑOS,MEXICO,0
13708,ATUN,ABARROTES JUNIOR Y/O OLGA LIDIA ARTEAGA BOLAÑOS,MEXICO,0
13709,ATUN,ABARROTES JUNIOR Y/O OLGA LIDIA ARTEAGA BOLAÑOS,MEXICO,0
13710,ATUN,ABARROTES JUNIOR Y/O OLGA LIDIA ARTEAGA BOLAÑOS,MEXICO,0
13711,ATUN,ABARROTES VALE Y/O MARIO LOPEZ CABALLERO,MEXICO,0
13712,ATUN,ABARROTES VALE Y/O MARIO LOPEZ CABALLERO,MEXICO,0
13713,ATUN,ABARROTES CASTILLO Y/O JUAN JOSE CASTILLO ROSAS,MEXICO,0
13714,ATUN,ABARROTES CASTILLO Y/O JUAN JOSE CASTILLO ROSAS,MEXICO,0
13715,FRIJOLES,MINI SUPER MANDUJANO Y/O MAURICIO MANDUJANO MONROY,MEXICO,0
13716,PURE DE TOMATE,MINI SUPER MANDUJANO Y/O MAURICIO MANDUJANO MONROY,MEXICO,0
13717,LEGUMBRES ENLATADAS,MINI SUPER MANDUJANO Y/O MAURICIO MANDUJANO MONROY,MEXICO,0
13718,VERDURAS ENLATADAS,MINI SUPER MANDUJANO Y/O MAURICIO MANDUJANO MONROY,MEXICO,0
13719,ACEITE COMESTIBLE,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ,MEXICO,0
13720,ENSALADAS,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ,MEXICO,0
13721,BEBIDAS,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ,MEXICO,0
13722,FRIJOLES,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ,MEXICO,0
13723,ATUN,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ,MEXICO,0
13724,ATUN,ABARROTES LA FAMOSA Y/O ALEJANDRO GONZALEZ SANCHEZ,MEXICO,0
13725,GELATINAS,ABARROTES MANDUJANO JR Y/O RAUL ARTURO OJEDA GONZALEZ,MEXICO,0
13726,SALSA,ABARROTES MANDUJANO JR Y/O RAUL ARTURO OJEDA GONZALEZ,MEXICO,0
13727,REFRESCOS,ABARROTES MANDUJANO JR Y/O RAUL ARTURO OJEDA GONZALEZ,MEXICO,0
13728,GALLETAS,ABARROTES MANDUJANO JR Y/O RAUL ARTURO OJEDA GONZALEZ,MEXICO,0
13729,BEBIDAS,ABARROTES  VINOS Y LICORES JAZMIN Y/O LIBORIO TORRES CORRAL,MEXICO,0
13730,REFRESCOS,ABARROTES  VINOS Y LICORES JAZMIN Y/O LIBORIO TORRES CORRAL,MEXICO,0
13731,COMPLEMENTO ALIMENTICIO,ABARROTES  VINOS Y LICORES JAZMIN Y/O LIBORIO TORRES CORRAL,MEXICO,0
13732,CAFE,ABARROTES  VINOS Y LICORES JAZMIN Y/O LIBORIO TORRES CORRAL,MEXICO,0
13733,ATUN,ABARROTES  VINOS  LICORES Y CREMERIA LOS ALTOS Y/O JOSE DE JESUS GONZALEZ,MEXICO,0
13734,ATUN,ABARROTES  VINOS  LICORES Y CREMERIA LOS ALTOS Y/O JOSE DE JESUS GONZALEZ,MEXICO,0
13735,ATUN,ABARROTES GONZALEZ Y/O JOSE DE JESUS GUILLERMO GONZALEZ CIMBRON,MEXICO,0
13736,ATUN,ABARROTES GONZALEZ Y/O JOSE DE JESUS GUILLERMO GONZALEZ CIMBRON,MEXICO,0
13737,MAYONESA,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON,MEXICO,0
13738,ENSALADAS,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON,MEXICO,0
13739,GALLETAS,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON,MEXICO,0
13740,BEBIDAS,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON,MEXICO,0
13741,ATUN,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON,MEXICO,0
13742,ATUN,ABARROTES MIMOSAS  Y/O MARCO ANTONIO APARICIO CERON,MEXICO,0
13743,FRIJOLES,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ,MEXICO,0
13744,SALSA,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ,MEXICO,0
13745,MAYONESA,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ,MEXICO,0
13746,BEBIDAS,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ,MEXICO,0
13747,ATUN,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ,MEXICO,0
13748,ATUN,ABARROTES HERNANDEZ Y/O MARIA EUGENIA HERNANDEZ DIAZ,MEXICO,0
13749,GALLETAS,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA,MEXICO,0
13750,MAYONESA,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA,MEXICO,0
13751,FRIJOLES,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA,MEXICO,0
13752,ACEITE COMESTIBLE,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA,MEXICO,0
13753,ATUN,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA,MEXICO,0
13754,ATUN,ABARROTES GOYITO Y/O MARIO TORRES ALCANTARA,MEXICO,0
13755,SOPA DE PASTA,CREMERIA Y ABARROTES EL FAROLITO Y/O SALVADOR BARBA FLORES,MEXICO,0
13756,LEGUMBRES ENLATADAS,CREMERIA Y ABARROTES EL FAROLITO Y/O SALVADOR BARBA FLORES,MEXICO,0
13757,SALSA,CREMERIA Y ABARROTES EL FAROLITO Y/O SALVADOR BARBA FLORES,MEXICO,0
13758,BEBIDAS,CREMERIA Y ABARROTES EL FAROLITO Y/O SALVADOR BARBA FLORES,MEXICO,0
13759,FRIJOLES,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ,MEXICO,0
13760,ACEITE COMESTIBLE,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ,MEXICO,0
13761,VERDURAS ENLATADAS,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ,MEXICO,0
13762,NECTAR,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ,MEXICO,0
13763,ATUN,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ,MEXICO,0
13764,ATUN,ABARROTES ALPINA Y/O MARIA DE JESUS PIÑON JUAREZ,MEXICO,0
13765,REFRESCOS,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA,MEXICO,0
13766,PRODUCTOS ENLATADOS,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA,MEXICO,0
13767,CHILES,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA,MEXICO,0
13768,LEGUMBRES ENLATADAS,ABARROTES SIN NOMBRE Y/O JAVIER ESTEBAN ROJAS  Y LAGUNA,MEXICO,0
13769,NECTAR,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA,MEXICO,0
13770,MAYONESA,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA,MEXICO,0
13771,ACEITE COMESTIBLE,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA,MEXICO,0
13772,FRIJOLES,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA,MEXICO,0
13773,ATUN,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA,MEXICO,0
13774,ATUN,ABARROTES DON RAUL Y/O RAUL OVIEDO OLVERA,MEXICO,0
13775,LEGUMBRES ENLATADAS,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ,MEXICO,0
13776,MAYONESA,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ,MEXICO,0
13777,FRIJOLES,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ,MEXICO,0
13778,GALLETAS,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ,MEXICO,0
13779,ATUN,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ,MEXICO,0
13780,ATUN,MISCELANEA EL LEON Y/O LEONARDO ERNESTO GONZALEZ MARTINEZ,MEXICO,0
13781,FRIJOLES,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ,MEXICO,0
13782,ACEITE COMESTIBLE,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ,MEXICO,0
13783,CONSERVA ALIMENTICIA|,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ,MEXICO,0
13784,BEBIDAS,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ,MEXICO,0
13785,ATUN,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ,MEXICO,0
13786,ATUN,ABARROTES GABY Y/O GABRIELA MUÑOZ HERNANDEZ,MEXICO,0
13787,ATUN,ABARROTES  VINOS Y LICORES NUEVA UNION Y/O REYNALDA FIGUEROA LOPEZ,MEXICO,0
13788,ATUN,ABARROTES CASA SUAREZ Y/O ALFREDO SUAREZ RODRIGUEZ,MEXICO,0
13789,DULCES Y GOLOSINAS,ABARROTES ELENITA Y/O JUAN SERRANO CARRIL,MEXICO,0
13790,REFRESCOS,ABARROTES ELENITA Y/O JUAN SERRANO CARRIL,MEXICO,0
13791,PAN,ABARROTES ELENITA Y/O JUAN SERRANO CARRIL,MEXICO,0
13792,ATUN,MISCELANEA LA CHIQUITA Y/O MARIA SARA MARTINEZ JIMENEZ,MEXICO,0
13793,CONSERVA ALIMENTICIA|,LACTEOS MARBER  S. A. DE C. V.,MEXICO,0
13794,PRODUCTOS LACTEOS,LACTEOS MARBER  S. A. DE C. V.,MEXICO,0
13795,PRODUCTOS LACTEOS,LACTEOS MARBER  S. A. DE C. V.,MEXICO,0
13796,SALSA,LACTEOS MARBER  S. A. DE C. V.,MEXICO,0
13797,PLAYERAS,SUBURBIA S. DE R. L. DE C. V.,MEXICO,0
13798,PRENDAS DE VESTIR,SUBURBIA S. DE R. L. DE C. V.,MEXICO,0
13799,TRAJE DE BAÑO,SUBURBIA S. DE R. L. DE C. V.,MEXICO,0
13800,ACCESORIOS PARA BAÑOS,SUBURBIA S. DE R. L. DE C. V.,MEXICO,0
13801,PRENDAS DE VESTIR,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.,MEXICO,0
13802,PRENDAS DE VESTIR,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.,MEXICO,0
13803,PRENDAS DE VESTIR,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.,MEXICO,0
13804,PRENDAS DE VESTIR,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.,MEXICO,0
13805,ZAPATOS,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.,MEXICO,0
13806,ZAPATOS,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.,MEXICO,0
13807,ZAPATOS,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.,MEXICO,0
13808,ZAPATOS,FERRIONI Y/O CORPORATIVO FERRIONI S. A. DE C. V.,MEXICO,0
13809,BOLSO PARA DAMA,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.,MEXICO,0
13810,GORRA,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.,MEXICO,0
13811,BLUSON PARA DAMA,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.,MEXICO,0
13812,ARTICULOS PARA REGALO,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.,MEXICO,0
13813,ARTICULOS DE PIEL,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.,MEXICO,0
13814,ARTICULOS DE PIEL,TODO MODA Y/O BIJOU MEXICO  S. A . DE C. V.,MEXICO,0
13815,PRENDAS DE VESTIR,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA,MEXICO,0
13816,PANTALON,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA,MEXICO,0
13817,PLAYERAS,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA,MEXICO,0
13818,ZAPATOS,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA,MEXICO,0
13819,ZAPATOS,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA,MEXICO,0
13820,ZAPATOS,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA,MEXICO,0
13821,ZAPATOS,TIENDAS COMERCIAL MEXICANA  S. A. DE C. V. Y/O BODEGA COMERCIAL MEXICANA,MEXICO,0
13822,PLAYERAS,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.,MEXICO,0
13823,PRENDAS DE VESTIR,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.,MEXICO,0
13824,PANTALON,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.,MEXICO,0
13825,PRENDAS DE VESTIR,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.,MEXICO,0
13826,ZAPATOS,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.,MEXICO,0
13827,ZAPATOS,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.,MEXICO,0
13828,ZAPATOS,MERCADO SORIANA Y/O TIENDAS SORIANA  S. A. DE C. V.,MEXICO,0
13829,ACCESORIOS PARA BAÑOS,SAMïS CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13830,PRENDAS DE VESTIR,SAMïS CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13831,TRAJE DE BAÑO,SAMïS CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13832,TRAJE DE BAÑO,SAMïS CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13833,TRAJE DE BAÑO,SAMïS CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13834,PLAYERAS,TIENDA DE ROPA TOXIC Y/O TOXIC INDUSTRIES  S. A. DE C. V.,MEXICO,0
13835,PLAYERAS,TIENDA DE ROPA TOXIC Y/O TOXIC INDUSTRIES  S. A. DE C. V.,MEXICO,0
13836,PLAYERAS,TIENDA DE ROPA TOXIC Y/O TOXIC INDUSTRIES  S. A. DE C. V.,MEXICO,0
13837,PLAYERAS,TIENDA DE ROPA TOXIC Y/O TOXIC INDUSTRIES  S. A. DE C. V.,MEXICO,0
13838,PLAYERAS,TIENDA DE ROPA TOXIC Y/O TOXIC INDUSTRIES  S. A. DE C. V.,MEXICO,0
13839,PANTALON,ROPA PARA DAMA PARIS JEANS Y/O GRUPO ARKRET  S DE P.I . DE C. V.,MEXICO,0
13840,SHORT,ROPA PARA DAMA PARIS JEANS Y/O GRUPO ARKRET  S DE P.I . DE C. V.,MEXICO,0
13841,PRENDAS DE VESTIR,ROPA PARA DAMA PARIS JEANS Y/O GRUPO ARKRET  S DE P.I . DE C. V.,MEXICO,0
13842,PANTALON,ROPA PARA DAMA PARIS JEANS Y/O GRUPO ARKRET  S DE P.I . DE C. V.,MEXICO,0
13843,PRENDAS DE VESTIR,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ,MEXICO,0
13844,PRENDAS DE VESTIR,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ,MEXICO,0
13845,PLAYERAS,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ,MEXICO,0
13846,PRENDAS DE VESTIR,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ,MEXICO,0
13847,PANTALON,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ,MEXICO,0
13848,PANTALON,TIENDA DE ROPA QUARRY Y/O MARIA MAGDALENA LARA MUÑOZ,MEXICO,0
13849,PLAYERAS,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.,MEXICO,0
13850,PRENDAS DE VESTIR,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.,MEXICO,0
13851,PRENDAS DE VESTIR,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.,MEXICO,0
13852,PRENDAS DE VESTIR,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.,MEXICO,0
13853,ZAPATOS,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.,MEXICO,0
13854,ZAPATOS,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.,MEXICO,0
13855,ZAPATOS,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.,MEXICO,0
13856,ZAPATOS,NUEVA WAL MART DE MEXICO  S. DE R. L.. DE C. V.,MEXICO,0
13857,PRENDAS DE VESTIR,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA,MEXICO,0
13858,GORRA,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA,MEXICO,0
13859,PRENDAS DE VESTIR,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA,MEXICO,0
13860,PRENDAS DE VESTIR,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA,MEXICO,0
13861,ZAPATOS,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA,MEXICO,0
13862,ZAPATOS,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA,MEXICO,0
13863,ZAPATOS,ALL SPORT Y/O MARTHA GABRIELA ALCALA ORTEGA,MEXICO,0
13864,SHORT,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13865,PRENDAS DE VESTIR,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13866,PRENDAS DE VESTIR,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13867,ACCESORIOS PARA BAÑOS,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13868,ZAPATOS,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13869,ZAPATOS,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13870,ZAPATOS,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13871,ZAPATOS,SAM'S CLUB Y/O NUEVA WAL MART DE MEXICO  S. DE R. L. DE C. V.,MEXICO,0
13872,LLANTAS PARA AUTOMOVILES,LLANTERA INSURGENTES Y/O LLANTAS Y MULTISERVICIOS MEXIQUENSES  S. A. DE C. V.,MEXICO,0
13873,LLANTAS PARA AUTOMOVILES,LLANTERA INSURGENTES Y/O LLANTAS Y MULTISERVICIOS MEXIQUENSES  S. A. DE C. V.,MEXICO,0
13874,PRENDAS DE VESTIR, TO-BE FASHION ACTION Y/O FASHION PRODUCTS  S. A. DE C. V.,MEXICO,0
13875,PRENDAS DE VESTIR, TO-BE FASHION ACTION Y/O FASHION PRODUCTS  S. A. DE C. V.,MEXICO,0
13876,PRENDAS DE VESTIR, TO-BE FASHION ACTION Y/O FASHION PRODUCTS  S. A. DE C. V.,MEXICO,0
13877,PRENDAS DE VESTIR, TO-BE FASHION ACTION Y/O FASHION PRODUCTS  S. A. DE C. V.,MEXICO,0
13878,PRENDAS DE VESTIR,ANDRE BADI Y/O ANTARTICO COMERCIALIZADORA S. A. DE C. V.,MEXICO,0
13879,PRENDAS DE VESTIR,ANDRE BADI Y/O ANTARTICO COMERCIALIZADORA S. A. DE C. V.,MEXICO,0
13880,PRENDAS DE VESTIR,ANDRE BADI Y/O ANTARTICO COMERCIALIZADORA S. A. DE C. V.,MEXICO,0
13881,PRENDAS DE VESTIR,ANDRE BADI Y/O ANTARTICO COMERCIALIZADORA S. A. DE C. V.,MEXICO,0
13882,PRENDAS DE VESTIR,ANDRE BADI Y/O ANTARTICO COMERCIALIZADORA S. A. DE C. V.,MEXICO,0
13883,PRENDAS DE VESTIR,ANDRE BADI Y/O ANTARTICO COMERCIALIZADORA S. A. DE C. V.,MEXICO,0
